date,route_id,segment_id,segment_type,distance_km,day_of_week,is_weekend,is_holiday,hour_of_day,time_of_day_bin,weather_severity,current_speed,previous_segment_speed,travel_time_seconds
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,19.2,19:00-19:15,0,24.17,8.82,625.7
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,11.95,11:45-12:00,0,24.1,24.1,298.8
2026-03-01,R2,R2_S2,market,1.5,6,1,0,12.04,12:00-12:15,0,17.84,24.1,302.6
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,12.12,12:00-12:15,0,40.06,17.84,377.4
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,18.07,18:00-18:15,0,16.92,16.92,425.6
2026-03-01,R2,R2_S2,market,1.5,6,1,0,18.19,18:00-18:15,0,10.81,16.92,499.4
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,18.33,18:15-18:30,0,23.96,10.81,630.9
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,11.12,11:00-11:15,0,24.87,24.87,289.5
2026-03-01,R2,R2_S2,market,1.5,6,1,0,11.2,11:00-11:15,0,17.38,24.87,310.7
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,11.29,11:15-11:30,0,36.23,17.38,417.3
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,21.2,21:00-21:15,0,24.2,24.2,297.6
2026-03-01,R2,R2_S2,market,1.5,6,1,0,21.28,21:15-21:30,0,16.25,24.2,332.4
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,21.38,21:15-21:30,0,38.05,16.25,397.4
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,16.11,16:00-16:15,0,22.07,22.07,326.2
2026-03-01,R2,R2_S2,market,1.5,6,1,0,16.2,16:00-16:15,0,15.43,22.07,350.0
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,16.3,16:15-16:30,0,39.33,15.43,384.4
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,18.04,18:00-18:15,0,15.56,15.56,462.8
2026-03-01,R2,R2_S2,market,1.5,6,1,0,18.17,18:00-18:15,0,9.79,15.56,551.5
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,18.32,18:15-18:30,0,25.24,9.79,599.1
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,7.46,07:15-07:30,0,24.04,24.04,299.5
2026-03-01,R2,R2_S2,market,1.5,6,1,0,7.54,07:30-07:45,0,16.09,24.04,335.7
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,7.64,07:30-07:45,0,32.41,16.09,466.5
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,20.2,20:00-20:15,0,20.9,20.9,344.6
2026-03-01,R2,R2_S2,market,1.5,6,1,0,20.3,20:15-20:30,0,7.62,20.9,709.0
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,20.5,20:15-20:30,0,23.25,7.62,650.5
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,8.29,08:15-08:30,0,18.81,18.81,382.7
2026-03-01,R2,R2_S2,market,1.5,6,1,0,8.39,08:15-08:30,0,10.89,18.81,495.8
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,8.53,08:30-08:45,0,23.01,10.89,657.1
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,19.15,19:00-19:15,0,18.08,18.08,398.3
2026-03-01,R2,R2_S2,market,1.5,6,1,0,19.26,19:15-19:30,0,8.15,18.08,662.7
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,19.44,19:15-19:30,0,24.41,8.15,619.5
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,7.36,07:15-07:30,0,27.38,27.38,263.0
2026-03-01,R2,R2_S2,market,1.5,6,1,0,7.43,07:15-07:30,0,15.38,27.38,351.0
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,7.53,07:30-07:45,0,35.41,15.38,427.1
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,7.34,07:15-07:30,0,27.75,27.75,259.5
2026-03-01,R2,R2_S2,market,1.5,6,1,0,7.41,07:15-07:30,0,16.57,27.75,326.0
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,7.5,07:15-07:30,0,39.9,16.57,379.0
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,12.79,12:45-13:00,0,24.76,24.76,290.8
2026-03-01,R2,R2_S2,market,1.5,6,1,0,12.87,12:45-13:00,0,16.09,24.76,335.5
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,12.96,12:45-13:00,0,35.37,16.09,427.5
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,7.9,07:45-08:00,0,25.21,25.21,285.6
2026-03-01,R2,R2_S2,market,1.5,6,1,0,7.98,07:45-08:00,0,16.58,25.21,325.6
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,8.07,08:00-08:15,0,22.18,16.58,681.6
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,17.94,17:45-18:00,0,18.6,18.6,387.2
2026-03-01,R2,R2_S2,market,1.5,6,1,0,18.04,18:00-18:15,0,8.99,18.6,600.8
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,18.21,18:00-18:15,0,20.88,8.99,724.0
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,19.9,19:45-20:00,0,16.19,16.19,444.7
2026-03-01,R2,R2_S2,market,1.5,6,1,0,20.02,20:00-20:15,0,9.19,16.19,587.5
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,20.18,20:00-20:15,0,23.95,9.19,631.4
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,7.18,07:00-07:15,0,26.15,26.15,275.3
2026-03-01,R2,R2_S2,market,1.5,6,1,0,7.26,07:15-07:30,0,16.18,26.15,333.7
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,7.35,07:15-07:30,0,41.58,16.18,363.6
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,17.13,17:00-17:15,0,26.03,26.03,276.6
2026-03-01,R2,R2_S2,market,1.5,6,1,0,17.21,17:00-17:15,0,19.33,26.03,279.4
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,17.29,17:15-17:30,0,35.19,19.33,429.7
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,15.35,15:15-15:30,0,25.1,25.1,286.8
2026-03-01,R2,R2_S2,market,1.5,6,1,0,15.43,15:15-15:30,0,17.56,25.1,307.4
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,15.51,15:30-15:45,0,33.75,17.56,448.0
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,9.01,09:00-09:15,0,19.12,19.12,376.5
2026-03-01,R2,R2_S2,market,1.5,6,1,0,9.11,09:00-09:15,0,5.67,19.12,952.5
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,9.38,09:15-09:30,0,22.82,5.67,662.7
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,15.34,15:15-15:30,0,21.86,21.86,329.4
2026-03-01,R2,R2_S2,market,1.5,6,1,0,15.43,15:15-15:30,0,16.64,21.86,324.4
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,15.52,15:30-15:45,0,38.0,16.64,397.9
2026-03-01,R2,R2_S1,residential,2.0,6,1,0,8.6,08:30-08:45,0,19.46,19.46,370.0
2026-03-01,R2,R2_S2,market,1.5,6,1,0,8.7,08:30-08:45,0,6.87,19.46,785.5
2026-03-01,R2,R2_S3,highway,4.2,6,1,0,8.92,08:45-09:00,0,27.77,6.87,544.5
2026-03-02,R1,R1_S1,market,1.2,0,0,0,6.72,06:30-06:45,0,13.89,13.89,311.0
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,6.81,06:45-07:00,0,21.49,13.89,418.8
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,6.93,06:45-07:00,0,32.62,21.49,419.4
2026-03-02,R1,R1_S4,market,1.0,0,0,0,7.04,07:00-07:15,0,12.35,32.62,291.4
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,7.12,07:00-07:15,0,22.61,12.35,318.4
2026-03-02,R1,R1_S1,market,1.2,0,0,0,19.47,19:15-19:30,0,7.57,7.57,570.6
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,19.63,19:30-19:45,0,15.19,7.57,592.3
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,19.8,19:45-20:00,0,23.4,15.19,584.6
2026-03-02,R1,R1_S4,market,1.0,0,0,0,19.96,19:45-20:00,0,5.31,23.4,678.2
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,20.15,20:00-20:15,0,14.32,5.31,502.8
2026-03-02,R1,R1_S1,market,1.2,0,0,0,6.9,06:45-07:00,0,14.39,14.39,300.2
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,6.99,06:45-07:00,0,22.54,14.39,399.2
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,7.1,07:00-07:15,0,35.18,22.54,388.8
2026-03-02,R1,R1_S4,market,1.0,0,0,0,7.2,07:00-07:15,0,14.47,35.18,248.8
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,7.27,07:15-07:30,0,21.44,14.47,335.9
2026-03-02,R1,R1_S1,market,1.2,0,0,0,8.07,08:00-08:15,0,5.3,5.3,814.9
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,8.29,08:15-08:30,0,15.62,5.3,576.3
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,8.45,08:15-08:30,0,21.88,15.62,625.2
2026-03-02,R1,R1_S4,market,1.0,0,0,0,8.63,08:30-08:45,0,8.77,21.88,410.6
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,8.74,08:30-08:45,0,13.38,8.77,538.3
2026-03-02,R1,R1_S1,market,1.2,0,0,0,15.89,15:45-16:00,0,12.76,12.76,338.6
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,15.98,15:45-16:00,0,21.45,12.76,419.5
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,16.1,16:00-16:15,0,32.51,21.45,420.8
2026-03-02,R1,R1_S4,market,1.0,0,0,0,16.22,16:00-16:15,0,17.07,32.51,210.9
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,16.28,16:15-16:30,0,22.21,17.07,324.2
2026-03-02,R1,R1_S1,market,1.2,0,0,0,19.63,19:30-19:45,0,10.03,10.03,430.8
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,19.75,19:45-20:00,0,19.11,10.03,471.0
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,19.89,19:45-20:00,0,24.49,19.11,558.7
2026-03-02,R1,R1_S4,market,1.0,0,0,0,20.04,20:00-20:15,0,7.33,24.49,491.4
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,20.18,20:00-20:15,0,17.15,7.33,419.9
2026-03-02,R1,R1_S1,market,1.2,0,0,0,8.14,08:00-08:15,0,9.93,9.93,434.9
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,8.27,08:15-08:30,0,16.98,9.93,530.0
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,8.41,08:15-08:30,0,19.89,16.98,687.8
2026-03-02,R1,R1_S4,market,1.0,0,0,0,8.6,08:30-08:45,0,7.19,19.89,500.9
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,8.74,08:30-08:45,0,12.28,7.19,586.1
2026-03-02,R1,R1_S1,market,1.2,0,0,0,13.0,12:45-13:00,0,16.17,16.17,267.2
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,13.07,13:00-13:15,0,21.52,16.17,418.3
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,13.19,13:00-13:15,0,33.51,21.52,408.3
2026-03-02,R1,R1_S4,market,1.0,0,0,0,13.3,13:15-13:30,0,16.25,33.51,221.5
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,13.36,13:15-13:30,0,22.13,16.25,325.3
2026-03-02,R1,R1_S1,market,1.2,0,0,0,12.34,12:15-12:30,0,15.47,15.47,279.2
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,12.42,12:15-12:30,0,22.6,15.47,398.3
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,12.53,12:30-12:45,0,31.97,22.6,427.9
2026-03-02,R1,R1_S4,market,1.0,0,0,0,12.65,12:30-12:45,0,15.19,31.97,236.9
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,12.72,12:30-12:45,0,21.49,15.19,335.0
2026-03-02,R1,R1_S1,market,1.2,0,0,0,21.68,21:30-21:45,0,11.5,11.5,375.6
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,21.78,21:45-22:00,0,18.28,11.5,492.4
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,21.92,21:45-22:00,0,31.81,18.28,430.0
2026-03-02,R1,R1_S4,market,1.0,0,0,0,22.04,22:00-22:15,0,12.04,31.81,298.9
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,22.12,22:00-22:15,0,23.21,12.04,310.3
2026-03-02,R1,R1_S1,market,1.2,0,0,0,7.21,07:00-07:15,0,12.35,12.35,349.9
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,7.31,07:15-07:30,0,22.88,12.35,393.4
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,7.42,07:15-07:30,0,33.57,22.88,407.5
2026-03-02,R1,R1_S4,market,1.0,0,0,0,7.53,07:30-07:45,0,13.56,33.57,265.4
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,7.61,07:30-07:45,0,25.7,13.56,280.2
2026-03-02,R1,R1_S1,market,1.2,0,0,0,8.76,08:45-09:00,0,7.22,7.22,598.3
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,8.92,08:45-09:00,0,14.45,7.22,623.0
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,9.1,09:00-09:15,0,19.13,14.45,714.9
2026-03-02,R1,R1_S4,market,1.0,0,0,0,9.29,09:15-09:30,0,7.54,19.13,477.5
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,9.43,09:15-09:30,0,13.54,7.54,531.9
2026-03-02,R1,R1_S1,market,1.2,0,0,0,9.3,09:15-09:30,0,7.79,7.79,554.8
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,9.46,09:15-09:30,0,11.29,7.79,797.1
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,9.68,09:30-09:45,0,20.59,11.29,664.5
2026-03-02,R1,R1_S4,market,1.0,0,0,0,9.86,09:45-10:00,0,7.76,20.59,463.7
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,9.99,09:45-10:00,0,16.33,7.76,441.0
2026-03-02,R1,R1_S1,market,1.2,0,0,0,7.31,07:15-07:30,0,15.81,15.81,273.3
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,7.38,07:15-07:30,0,21.8,15.81,412.9
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,7.5,07:15-07:30,0,31.54,21.8,433.8
2026-03-02,R1,R1_S4,market,1.0,0,0,0,7.62,07:30-07:45,0,14.92,31.54,241.3
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,7.69,07:30-07:45,0,23.36,14.92,308.2
2026-03-02,R1,R1_S1,market,1.2,0,0,0,8.95,08:45-09:00,0,6.88,6.88,628.0
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,9.13,09:00-09:15,0,13.19,6.88,682.4
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,9.32,09:15-09:30,0,25.79,13.19,530.5
2026-03-02,R1,R1_S4,market,1.0,0,0,0,9.46,09:15-09:30,0,7.23,25.79,497.7
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,9.6,09:30-09:45,0,14.27,7.23,504.5
2026-03-02,R1,R1_S1,market,1.2,0,0,0,17.96,17:45-18:00,0,4.41,4.41,979.2
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,18.23,18:00-18:15,0,16.44,4.41,547.5
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,18.38,18:15-18:30,0,21.45,16.44,637.7
2026-03-02,R1,R1_S4,market,1.0,0,0,0,18.56,18:30-18:45,0,12.32,21.45,292.2
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,18.64,18:30-18:45,0,17.42,12.32,413.4
2026-03-02,R1,R1_S1,market,1.2,0,0,0,7.71,07:30-07:45,0,16.29,16.29,265.3
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,7.79,07:45-08:00,0,17.58,16.29,512.0
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,7.93,07:45-08:00,0,30.3,17.58,451.5
2026-03-02,R1,R1_S4,market,1.0,0,0,0,8.06,08:00-08:15,0,6.34,30.3,567.5
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,8.21,08:00-08:15,0,15.06,6.34,478.0
2026-03-02,R1,R1_S1,market,1.2,0,0,0,11.15,11:00-11:15,0,13.93,13.93,310.2
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,11.24,11:00-11:15,0,20.84,13.93,431.9
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,11.36,11:15-11:30,0,29.73,20.84,460.2
2026-03-02,R1,R1_S4,market,1.0,0,0,0,11.49,11:15-11:30,0,16.53,29.73,217.8
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,11.55,11:30-11:45,0,23.59,16.53,305.3
2026-03-02,R1,R1_S1,market,1.2,0,0,0,18.63,18:30-18:45,0,6.39,6.39,676.2
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,18.81,18:45-19:00,0,15.39,6.39,584.6
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,18.98,18:45-19:00,0,25.79,15.39,530.5
2026-03-02,R1,R1_S4,market,1.0,0,0,0,19.12,19:00-19:15,0,9.22,25.79,390.4
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,19.23,19:00-19:15,0,14.61,9.22,492.9
2026-03-02,R1,R1_S1,market,1.2,0,0,0,8.04,08:00-08:15,0,10.07,10.07,428.9
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,8.16,08:00-08:15,0,13.82,10.07,651.0
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,8.34,08:15-08:30,0,17.9,13.82,764.4
2026-03-02,R1,R1_S4,market,1.0,0,0,0,8.55,08:30-08:45,0,9.09,17.9,396.1
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,8.66,08:30-08:45,0,18.84,9.09,382.2
2026-03-02,R1,R1_S1,market,1.2,0,0,0,11.7,11:30-11:45,0,14.04,14.04,307.7
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,11.78,11:45-12:00,0,22.23,14.04,404.9
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,11.9,11:45-12:00,0,31.24,22.23,437.9
2026-03-02,R1,R1_S4,market,1.0,0,0,0,12.02,12:00-12:15,0,13.64,31.24,263.9
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,12.09,12:00-12:15,0,21.18,13.64,340.0
2026-03-02,R1,R1_S1,market,1.2,0,0,0,8.57,08:30-08:45,0,6.76,6.76,639.0
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,8.75,08:30-08:45,0,14.33,6.76,627.9
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,8.92,08:45-09:00,0,18.99,14.33,720.5
2026-03-02,R1,R1_S4,market,1.0,0,0,0,9.12,09:00-09:15,0,7.77,18.99,463.2
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,9.25,09:15-09:30,0,13.9,7.77,517.8
2026-03-02,R1,R1_S1,market,1.2,0,0,0,12.57,12:30-12:45,0,14.59,14.59,296.2
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,12.65,12:30-12:45,0,21.85,14.59,412.0
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,12.76,12:45-13:00,0,32.5,21.85,420.9
2026-03-02,R1,R1_S4,market,1.0,0,0,0,12.88,12:45-13:00,0,14.41,32.5,249.8
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,12.95,12:45-13:00,0,20.7,14.41,347.9
2026-03-02,R1,R1_S1,market,1.2,0,0,0,16.7,16:30-16:45,0,13.2,13.2,327.2
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,16.79,16:45-17:00,0,22.18,13.2,405.8
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,16.9,16:45-17:00,0,33.58,22.18,407.4
2026-03-02,R1,R1_S4,market,1.0,0,0,0,17.02,17:00-17:15,0,11.5,33.58,313.2
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,17.1,17:00-17:15,0,22.98,11.5,313.3
2026-03-02,R1,R1_S1,market,1.2,0,0,0,18.31,18:15-18:30,0,6.85,6.85,630.4
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,18.49,18:15-18:30,0,13.6,6.85,661.9
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,18.67,18:30-18:45,0,21.39,13.6,639.6
2026-03-02,R1,R1_S4,market,1.0,0,0,0,18.85,18:45-19:00,0,4.0,21.39,900.0
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,19.1,19:00-19:15,0,14.57,4.0,494.0
2026-03-02,R1,R1_S1,market,1.2,0,0,0,15.77,15:45-16:00,0,13.54,13.54,319.1
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,15.86,15:45-16:00,0,23.15,13.54,388.8
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,15.97,15:45-16:00,0,28.51,23.15,479.8
2026-03-02,R1,R1_S4,market,1.0,0,0,0,16.1,16:00-16:15,0,13.9,28.51,259.0
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,16.17,16:00-16:15,0,19.82,13.9,363.3
2026-03-02,R1,R1_S1,market,1.2,0,0,0,14.52,14:30-14:45,0,13.78,13.78,313.6
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,14.61,14:30-14:45,0,21.27,13.78,423.2
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,14.73,14:30-14:45,0,30.74,21.27,445.1
2026-03-02,R1,R1_S4,market,1.0,0,0,0,14.85,14:45-15:00,0,15.14,30.74,237.8
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,14.92,14:45-15:00,0,23.99,15.14,300.1
2026-03-02,R1,R1_S1,market,1.2,0,0,0,15.53,15:30-15:45,0,15.16,15.16,285.0
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,15.61,15:30-15:45,0,17.55,15.16,512.8
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,15.75,15:45-16:00,0,30.33,17.55,451.1
2026-03-02,R1,R1_S4,market,1.0,0,0,0,15.88,15:45-16:00,0,14.87,30.33,242.2
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,15.94,15:45-16:00,0,21.63,14.87,332.8
2026-03-02,R1,R1_S1,market,1.2,0,0,0,19.29,19:15-19:30,0,7.95,7.95,543.1
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,19.44,19:15-19:30,0,15.56,7.95,578.4
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,19.6,19:30-19:45,0,21.82,15.56,626.8
2026-03-02,R1,R1_S4,market,1.0,0,0,0,19.78,19:45-20:00,0,10.07,21.82,357.5
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,19.87,19:45-20:00,0,15.18,10.07,474.2
2026-03-02,R1,R1_S1,market,1.2,0,0,0,18.72,18:30-18:45,0,7.87,7.87,548.9
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,18.88,18:45-19:00,0,14.52,7.87,619.7
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,19.05,19:00-19:15,0,19.89,14.52,687.7
2026-03-02,R1,R1_S4,market,1.0,0,0,0,19.24,19:00-19:15,0,8.29,19.89,434.2
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,19.36,19:15-19:30,0,14.64,8.29,491.7
2026-03-02,R1,R1_S1,market,1.2,0,0,0,16.64,16:30-16:45,0,10.69,10.69,404.2
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,16.76,16:45-17:00,0,22.65,10.69,397.4
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,16.87,16:45-17:00,0,31.43,22.65,435.2
2026-03-02,R1,R1_S4,market,1.0,0,0,0,16.99,16:45-17:00,0,15.42,31.43,233.4
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,17.05,17:00-17:15,0,21.55,15.42,334.1
2026-03-02,R1,R1_S1,market,1.2,0,0,0,12.03,12:00-12:15,0,15.95,15.95,270.8
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,12.11,12:00-12:15,0,18.63,15.95,483.0
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,12.24,12:00-12:15,0,31.26,18.63,437.6
2026-03-02,R1,R1_S4,market,1.0,0,0,0,12.36,12:15-12:30,0,14.03,31.26,256.6
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,12.43,12:15-12:30,0,25.02,14.03,287.8
2026-03-02,R1,R1_S1,market,1.2,0,0,0,9.72,09:30-09:45,0,7.34,7.34,588.5
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,9.88,09:45-10:00,0,16.88,7.34,533.1
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,10.03,10:00-10:15,0,22.67,16.88,603.3
2026-03-02,R1,R1_S4,market,1.0,0,0,0,10.19,10:00-10:15,0,7.84,22.67,459.0
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,10.32,10:15-10:30,0,13.81,7.84,521.5
2026-03-02,R1,R1_S1,market,1.2,0,0,0,21.04,21:00-21:15,0,14.43,14.43,299.4
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,21.12,21:00-21:15,0,19.34,14.43,465.4
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,21.25,21:00-21:15,0,34.4,19.34,397.7
2026-03-02,R1,R1_S4,market,1.0,0,0,0,21.36,21:15-21:30,0,14.51,34.4,248.1
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,21.43,21:15-21:30,0,21.25,14.51,338.8
2026-03-02,R1,R1_S1,market,1.2,0,0,0,15.92,15:45-16:00,0,15.45,15.45,279.6
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,16.0,15:45-16:00,0,22.15,15.45,406.4
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,16.11,16:00-16:15,0,30.98,22.15,441.6
2026-03-02,R1,R1_S4,market,1.0,0,0,0,16.23,16:00-16:15,0,14.61,30.98,246.5
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,16.3,16:15-16:30,0,20.04,14.61,359.4
2026-03-02,R1,R1_S1,market,1.2,0,0,0,17.9,17:45-18:00,0,6.47,6.47,667.2
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,18.09,18:00-18:15,0,15.53,6.47,579.6
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,18.25,18:00-18:15,0,19.8,15.53,691.0
2026-03-02,R1,R1_S4,market,1.0,0,0,0,18.44,18:15-18:30,0,8.42,19.8,427.6
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,18.56,18:30-18:45,0,16.0,8.42,450.0
2026-03-02,R1,R1_S1,market,1.2,0,0,0,11.47,11:15-11:30,0,15.93,15.93,271.2
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,11.55,11:30-11:45,0,21.2,15.93,424.5
2026-03-02,R1,R1_S3,highway,3.8,0,0,0,11.67,11:30-11:45,0,31.1,21.2,439.8
2026-03-02,R1,R1_S4,market,1.0,0,0,0,11.79,11:45-12:00,0,13.17,31.1,273.3
2026-03-02,R1,R1_S5,residential,2.0,0,0,0,11.86,11:45-12:00,0,23.73,13.17,303.4
2026-03-02,R1,R1_S1,market,1.2,0,0,0,16.26,16:15-16:30,0,15.46,15.46,279.4
2026-03-02,R1,R1_S2,residential,2.5,0,0,0,16.34,16:15-16:30,0,22.74,15.46,395.7
